0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Average
0.689045489,0.496034831,0.346755892,0.700994313,0.434570253,0.600965023,0.523217976,0.602028191,0.54087913,0.281363815,0.548996449,0.143902257,0.472448617,0.023318458,0.551467776,0.566301763,0.256879002,0.849445045,0.266839415,0.264133573,0.410755932,0.454585373,0.579734683,0.471598119,0.238583416,0.453802168,0.392236024,0.820507109,0.584435761,0.516416907,0.750771046,0.464915514,0.732571781,0.462527126,0.842615545,0.37786594,0.712063253,0.15882358,0.064111933,0.603547692,0.468053579,0.800384223,0.467899323,0.621806145,0.371765494,0.451356202,0.058403939,0.840948045,0.369437218,0.716359913,0.362568051,0.36420846,0.409128189,0.103346705,0.153908446,0.260078758,0.559177101,0.755458653,0.879292607,0.163303882,0.658150673,0.268442065,0.484369308,0.485129386,0.042085283,0.64256078,0.207505181,0.113477275,0.013860103,0.39326936,0.493453026,0.114670731,0.308761686,0.408147007,0.738810301,0.221742421,0.164207727,0.380831867,0.203473613,0.73386538,0.651869595,0.167126715,0.457964569,0.662729681,0.073326036,0.426608503,0.108774222,0.298418432,0.228467017,0.88052386,0.532286882,0.51562506,0.483662605,0.123848408,0.234219044,0.804370642,0.358287126,0.892612934,0.701205254,0.792646408,0.449003273
6.699373722,5.180999756,5.54995966,9.490123749,4.802896023,5.474306583,5.676280499,5.319347382,10.00384521,5.015869617,7.462897301,2.324738264,4.946447372,0.307905942,3.712973356,6.143408298,3.787788153,9.722472191,5.66157198,3.118524075,7.530959129,5.754318237,7.661744118,5.467945099,3.530568838,6.446805954,5.570365906,5.93114996,3.547233343,5.420152187,6.641946793,3.934556961,8.275742531,2.482765436,6.928051472,8.343783379,7.147324085,2.294130802,1.027449965,4.913639545,5.896249771,10.79743481,4.834158421,5.427065372,3.453539848,5.964410305,0.732364237,6.96927166,5.942676067,4.572352886,5.924482822,4.33397913,4.829734325,1.585887194,2.223134279,2.326151609,4.101768494,7.530348778,6.64127779,2.375031471,6.149206638,2.79028821,7.601626873,4.619768143,0.629519045,8.262534142,2.217736244,1.406657934,0.216452107,5.124651909,5.78816843,2.213751316,3.677791834,4.947957993,6.073493004,2.769466639,1.722081661,5.97951889,3.521584272,8.502160072,5.526503563,1.397990465,5.736476898,6.533547878,1.162600636,7.414216995,1.345777273,4.07439661,2.372583628,8.051062584,4.383530617,5.848643303,5.910859108,2.173260689,3.347818851,6.934511185,3.138865232,7.017168045,7.295805454,8.172074318,4.977657908
1.03286922,0.74034673,0.662274182,1.185420156,0.631868482,0.900992751,0.779977858,0.918186128,1.11289525,0.629619658,1.001307964,0.311836004,0.740249038,0.039634153,0.728198409,0.800402403,0.440063596,1.234036803,0.640305102,0.412011862,0.897863269,0.696668029,0.99502176,0.704096079,0.506748974,0.827734292,0.770586073,1.001469612,0.758018374,0.823767543,1.05798316,0.574174345,1.087953091,0.598536313,1.074226141,0.960835695,1.076684237,0.277283847,0.11775396,0.777937651,0.830508292,1.351686597,0.636584759,0.825174749,0.544417679,0.773868263,0.093996383,0.979129195,0.743056893,0.808185518,0.711612701,0.653502047,0.62626195,0.182417303,0.273966461,0.352787048,0.665831923,1.048122406,1.157012939,0.316205353,0.955738366,0.390755236,0.89321959,0.682428598,0.074617475,1.093956709,0.310342014,0.188595504,0.026340852,0.734848857,0.818690062,0.23691687,0.497972339,0.637772441,0.935315549,0.377504587,0.241356775,0.751312792,0.409787774,1.080751777,0.959078848,0.217836007,0.757877052,1.002629399,0.140310764,0.919156551,0.166424334,0.501730978,0.338911623,1.258921385,0.773244679,0.804568112,0.784577012,0.264206231,0.456889719,1.072155952,0.47297138,1.119799137,0.962122202,1.065466285,0.694792685
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,49.5
3.591684341,12.21704006,2.885922909,3.055549383,3.925888538,5.505338192,1.065301418,15.72175312,20.70393562,2.548718691,9.55277729,3.725265503,2.530184746,10.91119862,4.363647938,13.25784111,17.77225113,5.732722282,14.58423519,4.187263012,3.225777388,5.143445969,1.691433072,3.767318726,23.7094593,25.04150391,1.532565236,9.750397682,3.548253059,2.735697985,4.734400272,2.667555809,21.89014626,9.997589111,3.427014351,3.540312052,10.08130169,9.923401833,3.983138084,19.36813927,2.340869904,4.004387856,2.278849363,0.658271611,9.234340668,0.357478946,12.18500996,5.827888489,7.798141479,12.71429157,3.486228943,2.757791996,17.93012047,2.036465406,1.990880013,1.278217435,19.83745766,4.610332966,0.926944554,13.14415836,2.136662006,5.10485363,2.488441467,4.642465115,12.88718796,15.51229572,4.020817757,11.36130524,5.34423542,15.70131302,5.848672867,2.325006962,10.38344383,2.679805279,7.668616772,15.52946758,7.117820263,1.680332899,1.859463215,9.128382683,6.810022354,8.011395454,4.953864098,10.65441513,6.341135979,9.384262085,9.47028923,10.14463711,13.57763004,6.603438377,17.0763092,19.07411957,6.062304974,10.11141205,3.782785416,9.199193954,5.312716484,3.348586082,8.367798805,20.25202179,7.849544257
0.552915335,2.948010683,0.292319477,0.36606124,0.644815624,0.834101737,0.158549502,2.431511879,1.747216225,0.545453072,1.256285906,1.013165236,0.322081864,0.856149852,1.219899654,1.605293512,1.030112147,1.85725534,1.615154028,1.033083439,0.444453329,1.154411912,0.425908983,0.495817572,2.486405373,3.632075071,0.226915136,1.90382576,0.455822557,0.413038313,0.770568967,0.672790587,2.901307106,1.676359057,0.306757718,0.940956056,3.284981489,1.446533799,1.277236462,3.18680644,0.310019404,0.718112171,0.46831131,0.154422402,3.906674623,0.051436897,1.329978824,0.927264571,1.162845373,1.438712835,0.402973652,0.436268359,2.821846008,0.269829184,0.436522394,0.239094183,3.838177681,0.917386353,0.103508137,1.021012306,0.612975836,1.31681931,0.492186695,0.603471398,1.27540195,3.087373257,0.454914689,3.006937981,1.223832011,2.387107134,1.296584129,0.517626345,1.717530251,0.447728723,1.170210719,3.324346066,0.866823614,0.465463132,0.172018677,1.714341402,1.216059089,1.517538548,1.623667002,1.453576922,1.350899339,1.23992753,2.173142433,1.287430763,3.763959646,0.969521344,4.488052845,1.806189775,0.531376481,1.758849144,0.968091369,2.391751766,1.012609959,0.627485752,2.247457266,5.142072678,1.351101571
6.219867706,15.58835506,3.417258024,3.067668915,6.024383068,5.837625027,1.41191709,11.61961842,13.85171223,4.394749641,14.47371483,8.257836342,5.547889709,15.6682415,7.25982666,12.1710577,14.17337704,7.620671272,17.92432022,9.43902874,3.827178001,9.774271965,3.375305653,6.104428291,21.31193352,22.81305885,3.206417084,12.06169796,4.305002213,2.378616571,8.18808651,4.03648901,18.30443954,15.54616451,2.740791321,5.911856651,24.10244942,10.59036636,5.604905128,21.27394295,6.377503872,11.95450306,3.38602376,1.028055429,15.18237495,0.619247615,17.90122032,10.33235455,13.26032829,14.0442028,3.108717918,4.352757454,12.77521133,1.96677649,3.336683512,2.284400225,21.7555294,7.602287292,0.905221939,14.91467762,4.828238487,7.123604298,3.321600437,7.976023674,22.16979599,14.78522015,7.029055119,12.17634296,9.815954208,15.69937706,11.01769161,3.613898039,19.4466877,3.289875031,12.23980427,23.62693977,12.11228943,3.362112761,1.866366506,11.20284653,10.69810104,12.95322323,8.379502296,19.18027306,8.866840363,10.98764801,14.37214279,9.382661819,20.44680595,10.40481663,27.00580978,15.74249458,8.540703773,16.60204697,6.678883553,13.19083786,10.5251379,6.087881088,12.24848938,21.53877258,10.27051395
0.34466809,1.612051606,0.176227659,0.192747504,0.366382271,0.565633118,0.082882479,0.914453804,1.012702823,0.360503584,0.598663986,0.67035228,0.238421187,0.69663769,0.481752664,0.700348735,0.871731281,0.821699321,0.827198565,0.634726584,0.439025283,0.790717006,0.20557496,0.37258026,0.927296877,1.427034497,0.192779928,0.954942048,0.236807734,0.172558591,0.505069673,0.340688199,1.331809521,1.116176605,0.168471813,0.384447634,1.892407656,0.558306158,0.598329186,1.428000569,0.307277918,0.625978529,0.239224672,0.05936531,1.742387414,0.034998056,0.851650238,0.759695768,0.87294054,0.69562602,0.174362615,0.183954433,1.032621741,0.12246801,0.238001674,0.120285504,1.609529614,0.410344481,0.038571533,0.799748182,0.317329586,0.516342878,0.253378004,0.351315379,0.862118065,1.341442347,0.366016954,1.167529821,0.627799273,1.100083947,0.803216934,0.197530463,1.221183419,0.260437608,0.626291156,1.514672041,0.701736808,0.258890063,0.097917713,0.803294361,0.813866496,0.999290168,0.61640203,1.141635418,0.540935218,0.970327795,0.857117534,0.613186359,1.288794518,0.503026485,1.907503366,0.913326263,0.425389111,0.741581142,0.566724479,1.00740242,0.677415669,0.459392548,1.166655064,1.799313068,0.685296537
7.510586262,15.82586861,4.23481369,4.061718464,8.514979362,8.592655182,1.965144396,12.19241428,15.01794434,9.737674713,20.83791351,10.25579643,12.05203724,32.27689362,8.823205948,15.77596664,18.71704483,10.99151802,27.17253685,13.87257576,6.286342144,18.19482994,4.587216854,9.354013443,23.92875671,22.76741982,6.834471226,11.6656847,6.403168201,2.791481256,13.25745583,6.12196064,18.87656403,22.34100342,3.088251114,9.454032898,26.93781281,13.37762737,8.027316093,22.64938354,11.75309944,19.5477047,5.8136096,1.215822697,14.7049551,0.959841311,23.65646553,20.19625282,16.51246643,26.27772903,3.705276251,5.552753925,14.14522362,2.718183994,3.647103548,3.238234043,23.42782402,12.45812607,1.43878603,17.09154892,7.438564777,8.871567726,3.210066557,12.5099535,29.88370323,13.6727066,13.20450115,15.26824093,12.88177395,16.69417953,16.88559151,4.510660648,26.13093376,5.93320322,15.52232075,21.86203384,18.44280052,3.853317738,2.401685953,14.57608128,11.99069118,20.2452774,9.189079285,22.28126144,15.92824173,13.30936909,16.65719986,12.77894592,23.31734657,15.55538654,24.47044373,18.43120003,16.90143394,18.99570656,11.88001251,20.5406208,15.61253738,7.714980602,13.44297218,19.15938187,13.35591063
0.229735374,0.829885781,0.121244662,0.127151594,0.243384376,0.478000492,0.061481211,0.522314787,0.721219122,0.473650187,0.43981564,0.424053401,0.260607064,0.746317208,0.314812481,0.58054179,0.735423863,0.579582453,0.630343556,0.508667767,0.516651154,0.674060702,0.149974748,0.295815557,0.523885906,0.819071531,0.235774979,0.516201675,0.212143853,0.137645543,0.448186159,0.283148676,0.866882861,0.760090411,0.112128884,0.32268694,0.941781044,0.387853146,0.383255601,0.844609797,0.344768614,0.522919714,0.199806556,0.037400074,0.795642495,0.025830716,0.655581057,0.698235095,0.578049242,0.716516018,0.120955959,0.119470067,0.652184129,0.097350053,0.141005561,0.085904486,0.774434149,0.358335018,0.03166914,0.582165599,0.247141451,0.298953474,0.13508068,0.268892676,0.661805451,0.766206563,0.366210133,0.697207391,0.43910557,0.609907091,0.653300881,0.14360033,0.787895858,0.275939137,0.392188787,0.675992191,0.589184046,0.146243975,0.071063921,0.521346688,0.515194297,0.765509903,0.344428182,0.833808601,0.50292027,0.762989581,0.541459739,0.458343476,0.722721815,0.411078393,0.934060037,0.686609209,0.41153422,0.491909802,0.45770371,0.747973502,0.510218918,0.310459197,0.63506043,0.718618155,0.465081734
2.661172867,5.648334026,1.454439402,1.493281603,3.363768578,3.88760376,0.707892537,5.176167011,4.536390781,4.496117592,7.503640175,2.990493059,6.990747452,9.808958054,3.540720463,6.854737759,6.050731182,4.897787571,11.03813171,6.873599052,3.653433323,6.652022839,1.631779552,3.144482613,6.296670914,7.083508968,4.105986118,3.918477297,3.402913332,1.175760627,5.436045647,2.869861603,6.589791775,8.128842354,1.078157306,4.187501431,7.366129875,5.673669815,3.800071478,7.25322485,6.698770046,8.60094738,2.094798326,0.508919358,5.721485615,0.449889034,6.552181244,7.357797623,4.662720203,10.75873852,1.263954282,2.295614958,6.004654884,1.267260075,1.452297688,1.262592554,7.63508749,6.463879585,0.611518383,4.539316177,2.995673656,3.075274229,1.087027192,4.460923195,10.12974262,4.628232479,7.075742245,5.993194103,4.9025383,6.480167389,6.284246922,2.235327482,9.007007599,3.832139492,5.806866169,6.405544758,6.618674278,1.316926479,1.018286705,6.019421101,4.886070251,7.326475143,3.758675098,7.059571743,7.188800812,5.524389267,5.203615189,4.529735088,8.349774361,5.534496307,6.794110775,6.933565617,8.318154335,7.047046185,5.788086891,8.061707497,5.703235149,2.575215101,4.714389801,6.782394886,5.010779357
0.341095507,0.955864608,0.187702015,0.197906375,0.378113836,0.640154243,0.091194876,0.828740358,0.795589507,0.69099158,0.873531759,0.496963292,0.76922065,1.152367592,0.463062257,0.886366129,0.888983607,0.873835206,1.238327146,0.914955676,0.693907201,0.89413327,0.207425267,0.420954406,0.777162135,1.064122677,0.532590866,0.628514171,0.464367062,0.180651158,0.720866561,0.436675698,1.08288765,1.074862361,0.152463228,0.542708755,1.123663545,0.666715562,0.594634175,1.096633673,0.831759512,1.078056216,0.287441492,0.064456724,0.948098361,0.049357351,0.877928555,1.058830619,0.686675549,1.310696006,0.169558808,0.24916102,0.996653914,0.165707648,0.193789184,0.147031069,1.010709524,0.791510105,0.067236952,0.6525141,0.410176039,0.419055849,0.171090513,0.489766359,1.150605679,0.870182455,0.855604827,1.032379031,0.643579066,0.905314565,0.966655731,0.284220278,1.155753493,0.565348208,0.671316206,0.86059159,0.898262322,0.190626979,0.125698343,0.841399491,0.665060759,1.057389855,0.515616715,1.155622125,0.936224043,0.879551888,0.750163376,0.634560287,1.123805285,0.731722593,1.089913249,0.966493189,0.960644424,0.82660073,0.726952374,1.092745066,0.743484676,0.38724941,0.784338892,0.975612164,0.691694565
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,49.5
13.60776711,8.248233795,10.6455164,6.365582943,10.33639717,4.888269424,6.248109341,3.407902479,3.569203854,9.132236481,3.643860579,6.799715996,2.966250896,10.8052969,2.530964851,2.52106595,3.232498884,14.70477867,8.912741661,6.715957642,3.242585897,5.195065975,1.653597474,5.609755516,8.972701073,8.366725922,8.514988899,9.564929962,7.012111187,10.81946945,1.573169112,3.697847605,23.4948082,1.26661849,6.369896412,8.206305504,12.48608398,6.088649273,13.35302734,4.214540482,7.089642048,1.490291238,8.640667915,9.235472679,9.371463776,8.767838478,8.370863914,2.730086565,2.835895061,3.181972742,10.86362076,6.211109638,17.01283646,9.636870384,2.141764879,10.10083103,11.24614525,33.67704773,4.024502277,9.261452675,16.81783104,2.606976271,6.847699165,0.757122099,21.66796112,1.338742852,6.266374588,7.369781494,3.595799923,4.794276714,10.72630692,6.050591469,5.115172386,4.44263649,10.18051529,5.873344898,6.35654974,6.631313324,9.519252777,12.1167326,5.034326553,13.24524117,4.011450291,8.893388748,3.622222424,9.765012741,20.24575806,5.254618645,5.1443367,1.137301803,6.989487648,38.73351288,12.14582825,0.504035294,11.99896622,17.62473488,13.5337553,2.120944738,4.523111343,5.852419853,8.04331039
3.289456606,0.666173518,2.588570595,0.888387561,1.659501791,1.196744204,1.221421242,0.704681873,0.397963643,1.774643898,0.674428046,0.566326857,1.061617017,2.399986029,0.250848383,0.205011562,0.479324281,2.216214657,1.260336995,1.29535234,0.740851223,0.757086992,0.396040142,1.354641795,2.636717796,2.739566326,1.116559029,3.035933256,2.112561226,1.154941678,0.300962627,0.298400402,2.924348593,0.409659803,1.427115083,0.602185488,1.300073266,1.093045473,1.630298018,0.585328281,2.733707666,0.1807926,2.616731405,1.860882282,1.511895537,0.737273395,1.489126205,0.532126307,0.572459519,0.314774364,0.929146469,1.113328338,2.426030874,1.378332257,0.21386148,0.960676074,1.225961566,3.134681463,0.653809547,1.37998414,2.488546848,0.296812087,0.602569699,0.125041515,1.852713108,0.296119303,0.901392937,1.533615947,0.413672298,0.645793498,1.026231408,1.05835855,0.508303463,0.80932045,1.872030139,1.422201395,0.947240889,0.969509125,1.928333521,2.437998295,0.849108219,2.333187103,0.954446793,0.948341966,0.326531798,2.229231358,3.538702011,0.70110327,0.997665823,0.22222136,1.014781356,6.25790453,2.254042864,0.039772123,1.640743613,1.153274894,2.232410192,0.215142012,0.838749051,1.934839964,1.301968939
20.82162476,9.524568558,17.13802528,9.796012878,10.74755478,8.706777573,12.59005928,4.006614685,6.923417568,9.202170372,3.492442608,6.186766148,6.195800781,15.06795883,2.288706064,2.823354959,3.620550394,18.95276451,10.31926537,8.278081894,5.330592155,7.499465466,3.002347708,12.22152615,19.88871193,20.0766983,7.100317478,17.93129539,11.3448782,14.31785488,3.784799576,6.421952724,20.40462875,3.348119974,13.64448357,8.754820824,11.83407021,9.426651001,17.39921951,6.368822098,11.45424652,2.217205048,18.24781609,20.39485359,10.74938869,6.657939911,11.34695435,3.76310873,6.675501347,2.412862062,10.15843201,8.09343338,18.39951134,17.20612335,1.962683082,11.39534473,14.5049324,17.72890472,6.016367912,15.489151,17.34059525,3.550402403,7.602443218,1.265038848,13.41395092,2.192328453,13.11279964,10.67205715,5.618837833,5.684605598,18.1145134,8.180644035,8.993947983,5.833865643,12.87581444,9.407878876,8.121317863,6.678657532,14.8707037,16.32692337,7.33845377,16.86840248,6.97842741,9.804203987,3.83714056,13.68498135,19.59525681,6.599081516,7.835965157,2.558346033,12.75445366,29.41953278,18.71680641,0.547192276,13.37714672,16.12021446,16.68993187,3.5260396,8.124980927,12.86790657,10.38760324
1.418440104,0.506435513,1.216495872,0.388177723,0.864525616,0.860855877,0.760530591,0.294130594,0.311006457,0.697074592,0.229906932,0.32667008,0.783738792,0.989634454,0.110110074,0.114893362,0.220667794,1.337716103,0.497593045,0.531125486,0.374467999,0.50699991,0.173422337,0.906267941,1.70336926,1.405520678,0.480938613,1.702283502,1.122082353,0.757631063,0.190879464,0.254877001,1.262189031,0.257281065,1.004965901,0.409092486,0.665219069,0.604718149,0.968314707,0.461671233,1.109601259,0.108793423,1.307672381,0.842277586,0.59272635,0.505719781,0.826076627,0.246152729,0.345849872,0.174128622,0.38539362,0.461095005,1.416728139,0.900248349,0.087199651,0.624541223,0.642194331,1.273121595,0.393172204,0.696072221,1.466496348,0.177662104,0.315507263,0.081957102,0.780456245,0.129994392,0.669324458,0.706279695,0.22382918,0.434460044,0.766020715,0.592434525,0.462410539,0.391687512,1.065838218,0.881608188,0.583319426,0.42754668,1.073482156,0.883972585,0.656445265,1.216925144,0.394876599,0.57195276,0.20610705,1.292054057,1.402970076,0.433405489,0.481625944,0.106075905,0.652006209,1.999830604,1.290650368,0.027972214,0.7094962,0.823705018,1.111221075,0.152956933,0.499979913,1.213372588,0.679686026
25.91033173,16.84903145,17.29684448,14.48092747,14.05390835,12.72637558,18.78260231,4.750160694,11.54876709,9.204136848,3.18119216,9.80771637,9.411875725,17.98904037,4.528504372,5.648074627,5.692264557,20.16991615,13.26013184,8.968848228,6.218694687,12.82167053,4.069004059,19.73525429,20.61912346,21.10802078,9.14816761,18.79619026,12.069561,22.27380562,7.055416584,13.37823868,20.56393242,4.464113235,19.50548935,18.33152008,18.23701477,12.30269814,20.67013168,11.82919693,13.19980431,3.755314589,20.35839081,28.34818077,15.40177441,8.268386841,16.40261459,4.574694157,11.56619358,3.129832268,15.3360815,10.19667053,17.85307503,28.26226425,4.276823997,12.32557392,22.31483269,19.72402763,6.013738632,19.69690704,20.41911507,5.841801643,14.19443989,1.507821798,16.35394287,3.673532724,19.09789848,12.94490433,8.508504868,8.986802101,29.47120094,12.67520142,13.34765244,9.474626541,18.27845192,9.85918808,13.07266808,8.133528709,19.10482788,22.28291893,12.74389648,20.04910088,10.48421478,12.23375607,5.784777641,15.40857601,20.9789772,8.751296997,8.706154823,3.469022274,21.77098465,24.8115406,21.26610565,0.766364634,18.00541878,21.10303307,19.51157379,6.056015491,17.16509819,16.52725983,13.71285273
0.784208775,0.496543944,0.539462388,0.363399416,0.751423419,0.645260453,0.483006656,0.169757962,0.362088382,0.35217756,0.136369258,0.326302439,0.530654609,0.596014321,0.105540663,0.125352219,0.197920859,0.691817045,0.372538745,0.382636905,0.228140429,0.462951332,0.129416808,0.705517173,0.984273314,0.790376842,0.315347075,0.847521484,0.677619219,0.761949956,0.162240878,0.345743865,0.680325568,0.152390912,0.644697785,0.472908169,0.643936217,0.424515069,0.614663124,0.382678598,0.672052741,0.090455696,0.680065334,0.630372941,0.463059336,0.346319318,0.624376118,0.161293119,0.287338942,0.141216427,0.353480369,0.344431102,0.843366086,0.69728446,0.087549493,0.467225224,0.624159753,0.76277554,0.2312987,0.48855862,0.869912565,0.152791828,0.407047421,0.050754443,0.624081731,0.111300215,0.544485271,0.462462842,0.203085065,0.405213475,0.615761757,0.453987926,0.46794486,0.407349348,0.802375078,0.631273448,0.44565323,0.313887417,0.620747805,0.620558083,0.631678402,0.808211803,0.32379359,0.395035803,0.193848833,0.820457935,0.937817574,0.30659017,0.282451749,0.074668892,0.62089473,0.902600825,0.846586883,0.019902641,0.497740895,0.622647583,0.780178308,0.144615948,0.518777847,0.761171818,0.475367152
8.169961929,8.48156929,4.859879494,7.368568897,5.39737463,5.53042078,6.461312771,1.799520969,5.814707279,3.020461559,1.158382773,4.994848251,3.757718325,6.846672535,1.992933154,2.364487648,3.118022919,5.796888351,4.546377182,3.199669838,2.213244677,4.913138866,1.671004057,7.308166981,6.707687855,5.835150242,3.306010723,6.208780289,5.371232033,7.328873634,2.439997673,7.658196926,7.363814354,1.71866262,7.956194401,8.67876339,6.81174469,3.870061398,6.994102955,4.84580946,4.700739861,1.270100713,6.126279831,9.592129707,5.907319069,3.014723063,7.791478634,1.825723529,4.294269085,2.201631308,6.436672688,4.163389206,7.999512196,9.164830208,1.699935198,3.928833723,7.500206947,7.102421761,2.031664133,7.128944874,7.358734608,2.632820368,8.158526421,0.581492364,6.878731728,1.469821334,5.737139225,3.879723549,3.148232937,5.264231682,8.920928955,5.89471674,7.841568947,5.249622345,7.60826683,4.650681019,4.527853966,3.04659152,7.205583096,8.967920303,5.848470211,6.114041328,3.879511833,4.038838863,3.186198235,6.031257153,7.00048542,3.168471813,2.965881586,1.08937645,7.32898283,8.248897552,7.322278023,0.33567515,5.929563046,8.148271561,7.232579708,1.979104638,7.734652042,5.428732872,5.197956798
1.051879168,1.036321521,0.658837795,0.820043325,0.962694824,0.891780853,0.760901153,0.232504442,0.764915347,0.448745668,0.17697978,0.662031353,0.613783419,0.944701374,0.210174084,0.254730701,0.410985827,0.873523772,0.577201128,0.492321134,0.307075053,0.709652901,0.210816488,1.057501435,1.09594655,0.877219677,0.444875568,1.07006216,0.943709075,1.053437352,0.294623554,0.901490629,0.95423317,0.232395232,1.120377779,1.045535207,0.979534924,0.548308015,0.992720842,0.628898203,0.905734062,0.150309071,0.891010046,1.078306079,0.703834832,0.443509579,1.04073143,0.243579715,0.505452931,0.30332908,0.713262737,0.511021435,1.138126731,1.0756706,0.18628411,0.581535339,0.941638649,1.025952935,0.306797594,0.860936761,1.159501076,0.315546006,0.999211371,0.075804472,1.03148067,0.178848073,0.75619936,0.570186615,0.378006458,0.783577979,1.067044616,0.841270328,1.017784834,0.762871027,1.11727345,0.869666457,0.590459406,0.450212359,0.980312169,1.100447774,0.920063376,0.903015018,0.513579369,0.526909232,0.409222871,1.095060945,1.067451,0.417746037,0.39984405,0.125155479,0.97953862,1.187305927,1.10004127,0.037124392,0.81233418,1.02819562,1.029161811,0.234895363,1.035805464,1.013886571,0.718025353
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,49.5
14.40201378,8.545534134,12.59002113,1.548099637,12.25520897,2.033355951,6.653217793,5.754846573,7.735825062,7.044139385,3.934925556,12.21823311,5.01342392,5.629374981,3.789586067,9.753559113,10.90969753,2.275445223,2.085430622,6.007002831,12.27409744,13.02501583,2.270872116,8.400564194,3.106042862,10.03231907,6.124725819,2.589029551,4.077716827,1.207613111,2.881759644,1.571601987,12.26662636,1.46098578,7.184704304,6.636735916,21.22365379,3.308989525,4.155290127,5.767751694,4.048409462,5.708978653,1.967673302,4.296376228,8.190812111,12.54494762,8.384705544,13.36091042,3.898334742,12.30814171,4.056686878,21.71871948,7.290492058,13.36722279,2.471645594,9.614094734,0.694871962,9.498399734,0.804759264,6.413114548,6.751319885,11.53711033,3.155861616,7.248541832,3.486449242,10.8956852,1.763149977,4.359178543,13.18902397,27.95196724,5.20647049,10.22633743,27.80660248,25.92596817,5.244485855,3.468064308,1.014003277,1.704037547,14.27761173,6.496535301,9.868835449,13.49932766,2.67753005,4.571316719,3.009407759,4.646932602,8.117703438,11.6819706,6.717670441,4.392370701,18.43926239,3.556513309,3.079470873,4.052564621,1.06358242,4.647481918,7.960181236,1.414138198,7.315073013,7.420053005,7.40224125
4.141704082,1.672585011,1.428539038,0.286568195,1.631376266,0.651772738,0.849011302,1.059353471,0.962978303,1.206173062,0.785995543,1.828004599,1.76109004,1.333752394,0.581213117,1.484887004,1.709332824,0.355860472,0.480791956,2.467735291,1.665304303,2.985560656,0.249247387,1.044008255,0.595840633,2.233558893,1.648905516,0.287679911,0.698190868,0.237938344,0.526196539,0.157633409,1.797817469,0.346375167,0.92704457,1.343815923,3.345752954,0.469391733,0.569515705,0.948544264,0.546537578,0.788658321,0.320351928,0.465193152,1.980234027,3.019482613,1.504318357,4.059758663,0.340785027,1.663711071,1.411367178,2.442152977,1.212101221,1.563210011,0.43432495,0.955748141,0.091848321,1.098017693,0.076259911,0.822493136,1.004374862,1.776098728,0.623954117,1.380802274,0.577447414,2.28426218,0.241856173,0.736674666,1.771602631,4.373951912,0.588824391,3.038343191,5.052418709,3.194349289,0.848567605,0.757202029,0.156317815,0.274794847,1.934800625,1.481631875,1.842767477,2.35475421,0.581370234,0.785478652,0.742103875,0.66165179,2.023208141,2.997779131,1.824866772,1.534115076,2.191774368,0.397605658,0.389171064,0.408677131,0.142478928,0.88748461,1.834209204,0.175521478,0.990229726,1.100903511,1.295180278
